dataset,quarantine_reason,flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag,booking_id,booking_date,status,status_valid_flag
flights,invalid flight ID or duration anomaly,6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,6F212,,False,2026-04-19 10:52:41.703,False,282.0,False,,,,
flights,invalid flight ID or duration anomaly,6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,6F066,,False,2026-04-19 07:43:41.701,False,96.0,False,,,,
flights,invalid flight ID or duration anomaly,6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,6F104,,False,2026-04-19 06:14:41.702,False,35.0,False,,,,
flights,invalid flight ID or duration anomaly,6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,6F221,,False,2026-04-19 08:52:41.704,False,212.0,False,,,,
flights,invalid flight ID or duration anomaly,6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,6F063,,False,2026-04-19 07:31:41.701,False,169.0,False,,,,
flights,invalid flight ID or duration anomaly,6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,6F115,,False,2026-04-19 06:23:41.702,False,102.0,False,,,,
flights,invalid flight ID or duration anomaly,6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,6F067,,False,2026-04-19 06:02:41.701,False,183.0,False,,,,
flights,invalid flight ID or duration anomaly,6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,6F170,,False,2026-04-19 04:14:41.703,False,90.0,False,,,,
flights,invalid flight ID or duration anomaly,6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,6F079,,False,2026-04-19 06:18:41.702,False,244.0,False,,,,
flights,invalid flight ID or duration anomaly,6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,6F182,,False,2026-04-19 04:18:41.703,False,128.0,False,,,,
flights,invalid flight ID or duration anomaly,6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,6F142,,False,2026-04-19 06:04:41.702,False,239.0,False,,,,
flights,invalid flight ID or duration anomaly,6F262,Unknown,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,6F262,,False,2026-04-19 02:47:41.702,False,63.0,False,,,,
flights,invalid flight ID or duration anomaly,6F269,Unknown,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,6F269,,False,2026-04-19 02:52:41.702,False,82.0,False,,,,
flights,invalid flight ID or duration anomaly,6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,6F214,,False,2026-04-19 05:20:41.703,False,239.0,False,,,,
flights,invalid flight ID or duration anomaly,6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,6F059,,False,2026-04-19 06:02:41.701,False,290.0,False,,,,
flights,invalid flight ID or duration anomaly,6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,6F145,,False,2026-04-19 02:18:41.703,False,76.0,False,,,,
flights,invalid flight ID or duration anomaly,6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,6F117,,False,2026-04-19 01:51:41.702,False,65.0,False,,,,
flights,invalid flight ID or duration anomaly,6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,6F226,,False,2026-04-19 02:55:41.704,False,137.0,False,,,,
flights,invalid flight ID or duration anomaly,6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,6F050,,False,2026-04-19 04:32:41.701,False,237.0,False,,,,
flights,invalid flight ID or duration anomaly,6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,6F233,,False,2026-04-19 03:53:41.704,True,237.0,False,,,,
flights,invalid flight ID or duration anomaly,6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,6F015,,False,2026-04-19 02:27:41.701,True,168.0,False,,,,
flights,invalid flight ID or duration anomaly,6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,6F087,,False,2026-04-19 03:10:41.702,True,226.0,False,,,,
flights,invalid flight ID or duration anomaly,6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,6F042,,False,2026-04-19 02:41:41.701,True,246.0,False,,,,
flights,invalid flight ID or duration anomaly,6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,6F016,,False,2026-04-18 22:54:41.701,False,36.0,False,,,,
flights,invalid flight ID or duration anomaly,6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,6F064,,False,2026-04-18 22:50:41.701,False,65.0,False,,,,
flights,invalid flight ID or duration anomaly,6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,6F021,,False,2026-04-19 01:25:41.701,True,242.0,False,,,,
flights,invalid flight ID or duration anomaly,6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,6F141,,False,2026-04-18 22:28:41.702,False,122.0,False,,,,
flights,invalid flight ID or duration anomaly,6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,6F053,,False,2026-04-19 00:39:41.701,True,253.0,False,,,,
flights,invalid flight ID or duration anomaly,6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,6F136,,False,2026-04-18 21:01:41.702,False,37.0,False,,,,
flights,invalid flight ID or duration anomaly,6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,6F009,,False,2026-04-18 23:36:41.701,False,195.0,False,,,,
flights,invalid flight ID or duration anomaly,6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,6F023,,False,2026-04-19 00:14:41.701,True,236.0,False,,,,
flights,invalid flight ID or duration anomaly,6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,6F189,,False,2026-04-18 21:51:41.703,False,103.0,False,,,,
flights,invalid flight ID or duration anomaly,6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,6F004,,False,2026-04-18 23:33:41.701,False,220.0,False,,,,
flights,invalid flight ID or duration anomaly,6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,6F035,,False,2026-04-18 23:40:41.701,False,264.0,False,,,,
flights,invalid flight ID or duration anomaly,6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,6F197,,False,2026-04-18 22:44:41.703,False,285.0,False,,,,
flights,invalid flight ID or duration anomaly,6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,6F111,,False,2026-04-18 20:02:41.702,False,173.0,False,,,,
flights,invalid flight ID or duration anomaly,6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,6F171,,False,2026-04-18 18:12:41.703,False,69.0,False,,,,
flights,invalid flight ID or duration anomaly,6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,6F027,,False,2026-04-18 18:21:41.701,False,89.0,False,,,,
flights,invalid flight ID or duration anomaly,6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,6F039,,False,2026-04-18 21:01:41.701,False,258.0,False,,,,
flights,invalid flight ID or duration anomaly,6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,6F157,,False,2026-04-18 18:04:41.703,False,87.0,False,,,,
flights,invalid flight ID or duration anomaly,6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,6F167,,False,2026-04-18 17:50:41.703,False,84.0,False,,,,
flights,invalid flight ID or duration anomaly,6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,6F055,,False,2026-04-18 18:49:41.701,False,148.0,False,,,,
flights,invalid flight ID or duration anomaly,6F257,Unknown,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,6F257,,False,2026-04-18 19:55:41.704,False,231.0,False,,,,
flights,invalid flight ID or duration anomaly,6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,6F103,,False,2026-04-18 18:32:41.702,False,175.0,False,,,,
flights,invalid flight ID or duration anomaly,6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,6F076,,False,2026-04-18 16:20:41.702,False,45.0,False,,,,
flights,invalid flight ID or duration anomaly,6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,6F240,,False,2026-04-18 19:56:41.704,False,265.0,False,,,,
flights,invalid flight ID or duration anomaly,6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,6F037,,False,2026-04-18 17:23:41.701,False,152.0,False,,,,
flights,invalid flight ID or duration anomaly,6F252,Unknown,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,6F252,,False,2026-04-18 18:52:41.701,False,267.0,False,,,,
flights,invalid flight ID or duration anomaly,6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,6F107,,False,2026-04-18 17:14:42.000,False,180.0049666666667,False,,,,
flights,invalid flight ID or duration anomaly,6F264,Unknown,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,6F264,,False,2026-04-18 18:23:41.701,False,260.0,False,,,,
flights,invalid flight ID or duration anomaly,6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,6F222,,False,2026-04-18 16:11:41.704,False,130.0,False,,,,
flights,invalid flight ID or duration anomaly,6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,6F227,,False,2026-04-18 17:41:41.704,False,265.0,False,,,,
flights,invalid flight ID or duration anomaly,6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,6F192,,False,2026-04-18 16:45:41.703,False,265.0,False,,,,
flights,invalid flight ID or duration anomaly,6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,6F173,,False,2026-04-18 13:08:41.703,False,49.0,False,,,,
flights,invalid flight ID or duration anomaly,6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,6F109,,False,2026-04-18 12:51:41.702,False,51.0,False,,,,
flights,invalid flight ID or duration anomaly,6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,6F144,,False,2026-04-18 15:11:41.702,False,195.0,False,,,,
flights,invalid flight ID or duration anomaly,6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,6F210,,False,2026-04-18 15:58:41.703,False,247.0,False,,,,
flights,invalid flight ID or duration anomaly,6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,6F154,,False,2026-04-18 12:23:41.703,False,57.0,False,,,,
flights,invalid flight ID or duration anomaly,6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,6F161,,False,2026-04-18 12:21:41.703,False,57.0,False,,,,
flights,invalid flight ID or duration anomaly,6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,6F203,,False,2026-04-18 12:56:41.703,False,111.0,False,,,,
flights,invalid flight ID or duration anomaly,6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,6F124,,False,2026-04-18 15:21:41.702,False,274.0,False,,,,
flights,invalid flight ID or duration anomaly,6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,6F137,,False,2026-04-18 15:01:41.702,False,256.0,False,,,,
flights,invalid flight ID or duration anomaly,6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,6F048,,False,2026-04-18 11:18:41.701,False,51.0,False,,,,
flights,invalid flight ID or duration anomaly,6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,6F131,,False,2026-04-18 14:20:41.702,False,238.0,False,,,,
flights,invalid flight ID or duration anomaly,6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,6F165,,False,2026-04-18 11:09:41.703,False,58.0,False,,,,
flights,invalid flight ID or duration anomaly,6F266,Unknown,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,6F266,,False,2026-04-18 11:17:41.703,False,88.0,False,,,,
flights,invalid flight ID or duration anomaly,6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,6F138,,False,2026-04-18 12:53:41.702,False,184.0,False,,,,
flights,invalid flight ID or duration anomaly,6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,6F119,,False,2026-04-18 11:33:41.702,False,134.0,False,,,,
flights,invalid flight ID or duration anomaly,6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,6F208,,False,2026-04-18 11:34:41.703,False,187.0,False,,,,
flights,invalid flight ID or duration anomaly,6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,6F153,,False,2026-04-18 12:20:41.703,False,237.0,False,,,,
flights,invalid flight ID or duration anomaly,6F267,Unknown,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,6F267,,False,2026-04-18 11:49:41.703,False,233.0,False,,,,
flights,invalid flight ID or duration anomaly,6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,6F185,,False,2026-04-18 10:08:41.703,False,139.0,False,,,,
flights,invalid flight ID or duration anomaly,6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,6F155,,False,2026-04-18 08:20:41.703,False,33.0,False,,,,
flights,invalid flight ID or duration anomaly,6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,6F225,,False,2026-04-18 12:12:41.704,False,279.0,False,,,,
flights,invalid flight ID or duration anomaly,6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,6F033,,False,2026-04-18 09:08:41.701,False,120.0,False,,,,
flights,invalid flight ID or duration anomaly,6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,6F244,,False,2026-04-18 08:31:41.704,False,84.0,False,,,,
flights,invalid flight ID or duration anomaly,6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,6F081,,False,2026-04-18 07:43:41.702,False,99.0,False,,,,
flights,invalid flight ID or duration anomaly,6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,6F088,,False,2026-04-18 08:22:41.702,False,151.0,False,,,,
flights,invalid flight ID or duration anomaly,6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,6F121,,False,2026-04-18 10:42:41.702,False,298.0,False,,,,
flights,invalid flight ID or duration anomaly,6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,6F060,,False,2026-04-18 07:29:42.000,False,120.00498333333333,False,,,,
flights,invalid flight ID or duration anomaly,6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,6F120,,False,2026-04-18 06:14:41.702,False,60.0,False,,,,
flights,invalid flight ID or duration anomaly,6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,6F217,,False,2026-04-18 08:01:41.704,False,168.0,False,,,,
flights,invalid flight ID or duration anomaly,6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,6F139,,False,2026-04-18 08:17:41.702,False,202.0,False,,,,
flights,invalid flight ID or duration anomaly,6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,6F062,,False,2026-04-18 06:22:41.701,False,87.0,False,,,,
flights,invalid flight ID or duration anomaly,6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,6F100,,False,2026-04-18 07:49:41.702,False,189.0,False,,,,
flights,invalid flight ID or duration anomaly,6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,6F228,,False,2026-04-18 09:27:41.704,False,291.0,False,,,,
flights,invalid flight ID or duration anomaly,6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,6F160,,False,2026-04-18 08:26:41.703,False,257.0,False,,,,
flights,invalid flight ID or duration anomaly,6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,6F101,,False,2026-04-18 08:15:41.702,False,297.0,False,,,,
flights,invalid flight ID or duration anomaly,6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,6F006,,False,2026-04-18 05:06:42.000,False,120.00498333333333,False,,,,
flights,invalid flight ID or duration anomaly,6F265,Unknown,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,6F265,,False,2026-04-18 03:24:41.703,False,57.0,False,,,,
flights,invalid flight ID or duration anomaly,6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,6F110,,False,2026-04-18 05:48:41.702,False,201.0,False,,,,
flights,invalid flight ID or duration anomaly,6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,6F072,,False,2026-04-18 03:11:41.702,False,57.0,False,,,,
flights,invalid flight ID or duration anomaly,6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,6F159,,False,2026-04-18 02:43:41.703,False,35.0,False,,,,
flights,invalid flight ID or duration anomaly,6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,6F095,,False,2026-04-18 05:34:41.702,False,221.0,False,,,,
flights,invalid flight ID or duration anomaly,6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,6F130,,False,2026-04-18 02:45:41.702,False,78.0,False,,,,
flights,invalid flight ID or duration anomaly,6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,6F247,,False,2026-04-18 02:45:41.702,False,78.0,False,,,,
flights,invalid flight ID or duration anomaly,6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,6F231,,False,2026-04-18 05:43:41.704,False,267.0,False,,,,
flights,invalid flight ID or duration anomaly,6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,6F102,,False,2026-04-18 02:24:41.702,False,74.0,False,,,,
flights,invalid flight ID or duration anomaly,6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,6F008,,False,2026-04-18 04:59:41.701,False,285.0,False,,,,
flights,invalid flight ID or duration anomaly,6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,6F106,,False,2026-04-18 01:52:41.702,False,102.0,False,,,,
flights,invalid flight ID or duration anomaly,6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,6F069,,False,2026-04-18 03:17:41.701,True,213.0,False,,,,
flights,invalid flight ID or duration anomaly,6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,6F032,,False,2026-04-18 02:22:41.701,True,159.0,False,,,,
flights,invalid flight ID or duration anomaly,6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,6F108,,False,2026-04-18 03:23:41.702,True,222.0,False,,,,
flights,invalid flight ID or duration anomaly,6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,6F045,,False,2026-04-18 03:38:41.701,True,274.0,False,,,,
flights,invalid flight ID or duration anomaly,6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,6F096,,False,2026-04-18 02:58:41.702,True,253.0,False,,,,
flights,invalid flight ID or duration anomaly,6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,6F205,,False,2026-04-18 00:02:41.703,True,106.0,False,,,,
flights,invalid flight ID or duration anomaly,6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,6F054,,False,2026-04-18 01:25:41.701,True,205.0,False,,,,
flights,invalid flight ID or duration anomaly,6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,6F216,,False,2026-04-18 02:51:41.704,True,293.0,False,,,,
flights,invalid flight ID or duration anomaly,6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,6F186,,False,2026-04-18 02:02:41.703,True,254.0,False,,,,
flights,invalid flight ID or duration anomaly,6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,6F242,,False,2026-04-18 01:04:41.704,True,234.0,False,,,,
flights,invalid flight ID or duration anomaly,6F268,Unknown,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,6F268,,False,2026-04-17 21:58:41.701,False,89.0,False,,,,
flights,invalid flight ID or duration anomaly,6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,6F082,,False,2026-04-17 22:26:41.702,False,120.0,False,,,,
flights,invalid flight ID or duration anomaly,6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,6F147,,False,2026-04-18 00:31:41.703,True,274.0,False,,,,
flights,invalid flight ID or duration anomaly,6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,6F080,,False,2026-04-17 23:13:41.702,False,206.0,False,,,,
flights,invalid flight ID or duration anomaly,6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,6F241,,False,2026-04-17 19:02:41.704,False,35.0,False,,,,
flights,invalid flight ID or duration anomaly,6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,6F183,,False,2026-04-17 19:52:41.703,False,164.0,False,,,,
flights,invalid flight ID or duration anomaly,6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,6F089,,False,2026-04-17 19:10:41.702,False,124.0,False,,,,
flights,invalid flight ID or duration anomaly,6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,6F207,,False,2026-04-17 21:00:41.703,False,241.0,False,,,,
flights,invalid flight ID or duration anomaly,6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,6F223,,False,2026-04-17 17:21:41.704,False,34.0,False,,,,
flights,invalid flight ID or duration anomaly,6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,6F116,,False,2026-04-17 19:02:41.702,False,139.0,False,,,,
flights,invalid flight ID or duration anomaly,6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,6F093,,False,2026-04-17 20:00:41.702,False,231.0,False,,,,
flights,invalid flight ID or duration anomaly,6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,6F040,,False,2026-04-17 20:33:41.701,False,281.0,False,,,,
flights,invalid flight ID or duration anomaly,6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,6F239,,False,2026-04-17 17:37:41.704,False,133.0,False,,,,
flights,invalid flight ID or duration anomaly,6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,6F218,,False,2026-04-17 19:03:41.704,False,227.0,False,,,,
flights,invalid flight ID or duration anomaly,6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,6F011,,False,2026-04-17 17:16:42.000,False,120.00498333333333,False,,,,
flights,invalid flight ID or duration anomaly,6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,6F090,,False,2026-04-17 19:22:41.702,False,252.0,False,,,,
flights,invalid flight ID or duration anomaly,6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,6F200,,False,2026-04-17 19:41:41.703,False,287.0,False,,,,
flights,invalid flight ID or duration anomaly,6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,6F162,,False,2026-04-17 17:44:41.703,False,174.0,False,,,,
flights,invalid flight ID or duration anomaly,6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,6F002,,False,2026-04-17 17:34:41.700,False,203.0,False,,,,
flights,invalid flight ID or duration anomaly,6F258,Unknown,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,6F258,,False,2026-04-17 16:49:41.703,False,175.0,False,,,,
flights,invalid flight ID or duration anomaly,6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,6F044,,False,2026-04-17 17:36:41.701,False,251.0,False,,,,
flights,invalid flight ID or duration anomaly,6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,6F248,,False,2026-04-17 17:36:41.701,False,251.0,False,,,,
flights,invalid flight ID or duration anomaly,6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,6F204,,False,2026-04-17 16:04:41.703,False,161.0,False,,,,
flights,invalid flight ID or duration anomaly,6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,6F215,,False,2026-04-17 17:30:41.703,False,270.0,False,,,,
flights,invalid flight ID or duration anomaly,6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,6F198,,False,2026-04-17 17:39:41.703,False,299.0,False,,,,
flights,invalid flight ID or duration anomaly,6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,6F057,,False,2026-04-17 15:50:41.701,False,198.0,False,,,,
bookings,invalid status or missing booking reference,UK094,,,,,,,,,,,,,B1015,2025-10-21 11:37:36.951,,False
bookings,invalid status or missing booking reference,UK026,,,,,,,,,,,,,B1033,2025-05-06 11:37:36.951,,False
bookings,invalid status or missing booking reference,SJ214,,,,,,,,,,,,,B1045,2026-03-19 11:37:36.951,,False
bookings,invalid status or missing booking reference,SJ153,,,,,,,,,,,,,B1049,2025-07-28 11:37:36.951,INVALID,False
bookings,invalid status or missing booking reference,6F017,,,,,,,,,,,,,B1097,2025-08-26 11:37:36.951,,False
